15.2119 0
15.0094 0.202558
14.9713 0.122982
15.0156 0.0975572
14.9994 0.0772841
14.968 0.0704566
15.0035 0.0693373
15.0781 0.095745
15.0382 0.0933764
15.0413 0.0835749
15.0422 0.0756012
15.0391 0.069082
15.0301 0.0641831
15.0213 0.0600662
15.027 0.056202
15.0144 0.054054
14.99 0.0563321
14.9807 0.0539089
14.9763 0.0511843
14.9846 0.0492542
14.9763 0.0475794
14.9748 0.0453899
14.968 0.0439052
14.9624 0.0424048
14.9787 0.0438237
14.9689 0.0432165
14.9753 0.042067
14.9684 0.0411156
14.972 0.0398353
14.9759 0.0386832
14.9776 0.0374513
14.964 0.0387316
14.9589 0.0378762
14.9722 0.0390679
14.9674 0.0382402
14.9669 0.0371663
14.9713 0.0364137
14.9729 0.0354806
14.9789 0.0350702
14.9768 0.0342466
14.9739 0.0335291
14.9764 0.0328189
14.977 0.0320524
14.9846 0.0322171
14.9828 0.0315422
14.9805 0.0309352
14.9846 0.0305492
14.9854 0.0299154
14.9819 0.0295049
14.9827 0.0289211
14.9867 0.0286292
14.9864 0.0280756
14.9807 0.0281222
14.9823 0.0276456
14.9798 0.0272537
14.9802 0.0267657
14.9818 0.0263401
14.9866 0.026318
14.9853 0.0259002
14.9934 0.0267182
14.9974 0.0265735
14.9941 0.026345
14.9906 0.0261606
14.9848 0.0263966
14.9785 0.026739
14.9821 0.0265756
14.9797 0.0262865
14.9811 0.02594
14.9837 0.0256838
14.9833 0.0253172
14.9888 0.025575
14.9935 0.0256402
14.9943 0.0253001
14.9956 0.0249872
14.9916 0.0249723
14.9903 0.024676
14.9877 0.0244842
14.9837 0.0245023
14.9853 0.0242452
14.984 0.0239794
14.9803 0.0239588
14.9788 0.0237143
14.9806 0.0234933
14.9813 0.0232219
14.985 0.0232525
14.9835 0.0230328
14.9854 0.0228483
14.9846 0.0226015
14.9854 0.0223608
14.9826 0.0222819
14.9799 0.0222105
14.9785 0.0220108
14.9774 0.0218
14.9778 0.02157
14.9763 0.021389
14.9762 0.0211654
14.9761 0.0209462
14.9779 0.0208113
14.9787 0.020613
14.9777 0.0204282
