0.0687543 3.93006 -3.63475
-1.65835 1.66847 -1.03977
0.238969 2.02671 -3.76217
1.28247 1.71837 -2.79386
1.28247 1.71837 -2.79386
1.28247 1.71837 -2.79386
4.06881 1.61409 -4.08566
4.06881 1.61409 -4.08566
4.39275 -0.416803 -6.42109
2.02022 1.74341 -7.18898
0.726675 0.431993 -6.25909
0.726675 0.431993 -6.25909
0.726675 0.431993 -6.25909
0.726675 0.431993 -6.25909
1.48581 -0.175294 -6.19098
1.48581 -0.175294 -6.19098
1.48581 -0.175294 -6.19098
-0.485927 -0.702153 -3.9599
-0.514435 1.48689 -2.90451
-0.613478 0.184021 -2.18896
-0.613478 0.184021 -2.18896
0.910892 -0.126606 -2.02963
0.437083 0.18516 -4.25908
0.437083 0.18516 -4.25908
0.437083 0.18516 -4.25908
-0.621721 -0.514379 -2.64971
-0.621721 -0.514379 -2.64971
-0.621721 -0.514379 -2.64971
-0.621721 -0.514379 -2.64971
-0.621721 -0.514379 -2.64971
0.292859 0.29179 -2.06119
0.292859 0.29179 -2.06119
0.739747 1.10279 -3.25709
0.739747 1.10279 -3.25709
2.50364 3.38874 -4.10531
4.92932 1.81037 -5.67804
2.13223 1.75894 -8.32654
4.77534 3.36883 -7.93175
2.33624 5.88065 -6.01797
2.33624 5.88065 -6.01797
1.22744 6.20527 -6.80766
1.96053 3.82932 -6.17
1.96053 3.82932 -6.17
1.96053 3.82932 -6.17
4.38419 1.69551 -3.68157
5.00784 0.0841926 -4.09563
5.00479 -2.01267 -2.44024
5.41693 -1.87915 -3.04528
5.41693 -1.87915 -3.04528
4.32523 -0.668897 -3.72781
2.79957 2.08497 -5.28125
0.988623 2.37811 -4.29715
-1.23905 2.30051 -4.69373
-1.23905 2.30051 -4.69373
-1.23905 2.30051 -4.69373
-1.23905 2.30051 -4.69373
-1.23905 2.30051 -4.69373
0.287679 3.7671 -4.2807
1.45817 0.98038 -4.66536
1.53512 0.935326 -2.34649
-0.94432 0.218685 -0.566152
-0.94432 0.218685 -0.566152
-0.94432 0.218685 -0.566152
-0.94432 0.218685 -0.566152
-1.79389 1.48347 1.71008
-1.79389 1.48347 1.71008
-1.79389 1.48347 1.71008
-1.79389 1.48347 1.71008
0.76001 3.61342 2.25179
0.76001 3.61342 2.25179
3.42424 2.02563 3.8261
3.42424 2.02563 3.8261
2.28691 2.32255 4.85187
2.28691 2.32255 4.85187
1.88816 -0.360758 4.59629
2.52438 -3.07849 6.34553
1.94903 -1.20071 8.67247
0.940881 -3.40015 6.79623
2.97161 -5.43253 6.21532
2.97161 -5.43253 6.21532
1.77345 -7.61246 4.01692
1.77345 -7.61246 4.01692
-0.603538 -6.42042 5.13879
-0.603538 -6.42042 5.13879
-0.603538 -6.42042 5.13879
-0.148789 -5.45147 4.14464
-0.148789 -5.45147 4.14464
