 1 -0.326326 0
 2 -0.360683 0.0343562
 3 -0.3757 0.0248792
 4 -0.387546 0.0212087
 5 -0.389856 0.0165898
 6 -0.367061 0.0265159
 7 -0.363026 0.0227704
 8 -0.368786 0.0205438
 9 -0.376704 0.0197726
 10 -0.385402 0.0197081
 11 -0.390949 0.0186698
 12 -0.3932 0.0171911
 13 -0.395698 0.0160097
 14 -0.392701 0.0151221
 15 -0.392039 0.0140935
 16 -0.395081 0.0135298
 17 -0.394159 0.0127424
 18 -0.396065 0.0121638
 19 -0.396177 0.0115063
 20 -0.395664 0.0109279
 21 -0.396644 0.0104405
 22 -0.397729 0.0100137
 23 -0.398321 0.00958667
 24 -0.399879 0.00930979
 25 -0.398627 0.00901688
 26 -0.397942 0.00869025
 27 -0.394475 0.00905227
 28 -0.394993 0.00873837
 29 -0.395572 0.0084515
 30 -0.396687 0.0082407
 31 -0.389721 0.0105853
 32 -0.391784 0.0104548
 33 -0.392318 0.0101471
 34 -0.392611 0.00984847
 35 -0.388388 0.0104541
 36 -0.389151 0.0101881
 37 -0.387703 0.0100143
 38 -0.389074 0.00984316
 39 -0.387466 0.00972138
 40 -0.388058 0.00949371
 41 -0.387568 0.00927219
 42 -0.388041 0.00906106
 43 -0.389184 0.0089214
 44 -0.389037 0.00871753
 45 -0.388026 0.00858131
 46 -0.388575 0.0084106
 47 -0.386094 0.00859564
 48 -0.387045 0.0084682
 49 -0.387153 0.00829429
 50 -0.38625 0.00817676
 51 -0.387122 0.00806218
 52 -0.388412 0.00801015
 53 -0.389277 0.00790501
 54 -0.39093 0.00793135
 55 -0.39134 0.00779663
 56 -0.39183 0.00767179
 57 -0.392299 0.00755055
 58 -0.391451 0.00746746
 59 -0.39112 0.00734727
 60 -0.390456 0.0072542
 61 -0.389625 0.00718258
 62 -0.389664 0.0070659
 63 -0.390324 0.00698405
 64 -0.388931 0.00701386
 65 -0.39059 0.00710174
 66 -0.390314 0.00699875
 67 -0.391497 0.00699424
 68 -0.392105 0.00691736
 69 -0.391875 0.00682023
 70 -0.391751 0.00672325
 71 -0.391879 0.00662912
 72 -0.388874 0.00719395
 73 -0.388936 0.00709498
 74 -0.388984 0.00699862
 75 -0.387746 0.00701488
 76 -0.387906 0.00692383
 77 -0.387957 0.0068335
 78 -0.388314 0.00675477
 79 -0.387162 0.00676743
 80 -0.385883 0.00680372
 81 -0.386564 0.00675367
 82 -0.386404 0.00667271
 83 -0.386828 0.00660545
 84 -0.387304 0.00654364
 85 -0.387753 0.0064818
 86 -0.387421 0.00641458
 87 -0.38833 0.00640526
 88 -0.387374 0.00640388
 89 -0.38763 0.00633668
 90 -0.388278 0.00629934
 91 -0.389064 0.00627908
 92 -0.388989 0.0062109
 93 -0.389645 0.00617865
 94 -0.389127 0.00613446
 95 -0.388307 0.00612477
 96 -0.387506 0.00611327
 97 -0.3882 0.00608961
 98 -0.388699 0.0060478
 99 -0.388528 0.00598886
 100 -0.388103 0.00594383
