-0.531345 0.0377767
-0.508865 0.0513862
-0.525913 0.0443438
-0.412013 0.0589352
-0.442772 0.0632992
-0.400988 0.0483197
-0.386164 0.0679153
-0.424914 0.0611223
-0.368549 0.053758
-0.356934 0.0590866
-0.349496 0.0505435
-0.38755 0.0383295
-0.426587 0.0431971
-0.425074 0.0391578
-0.378937 0.0555506
-0.420574 0.0484164
-0.435473 0.0495881
-0.415877 0.0445283
-0.421523 0.0416491
-0.398047 0.0486334
-0.307443 0.0503942
-0.383969 0.0353925
-0.372644 0.052954
-0.43349 0.0518523
-0.448043 0.0576616
-0.392897 0.0586916
-0.362909 0.0778952
-0.351989 0.0648045
-0.411926 0.0550101
-0.456411 0.0461964
-0.502956 0.0456001
-0.497608 0.0498645
-0.460246 0.059098
-0.447242 0.0729106
-0.447376 0.0675601
-0.464965 0.0490787
-0.520907 0.0622918
-0.490709 0.0516384
-0.438885 0.0443178
-0.496301 0.0572646
-0.515198 0.0731261
-0.458399 0.0741917
-0.49784 0.050662
-0.533139 0.0349176
-0.4497 0.0414413
-0.411471 0.0406721
-0.5083 0.0364607
-0.482354 0.036954
-0.43334 0.040254
-0.43123 0.048837
-0.413593 0.0536738
-0.425391 0.0442156
-0.362942 0.0504438
-0.334013 0.0611969
-0.329984 0.0675275
-0.294358 0.0575034
-0.395568 0.0556258
-0.42334 0.0556079
-0.407273 0.0528256
-0.332174 0.053379
-0.40209 0.0529759
-0.488505 0.0500069
-0.421999 0.0386695
-0.438174 0.0459729
-0.331628 0.0469127
-0.421848 0.0501708
-0.477261 0.0382084
-0.490043 0.0374025
-0.446747 0.0384975
-0.450934 0.0451287
-0.426251 0.0525039
-0.46491 0.0408501
-0.451657 0.0450591
-0.397369 0.0448716
-0.455756 0.0463819
-0.474801 0.0463982
-0.357562 0.0551347
-0.416427 0.040762
-0.44639 0.0434241
-0.476775 0.0479856
-0.398108 0.0548386
-0.39273 0.0552766
-0.420407 0.0491853
-0.465929 0.0509625
-0.425674 0.0520655
-0.432203 0.0499421
-0.422486 0.0523873
-0.444532 0.0572997
-0.508448 0.0547436
-0.471386 0.0499342
-0.411123 0.0553023
-0.401287 0.0558453
-0.416194 0.0499083
-0.39188 0.0470985
-0.415019 0.0505737
-0.407972 0.0544089
-0.456814 0.0587519
-0.428846 0.0428321
-0.418982 0.0527507
-0.371892 0.0455846
-0.348976 0.0459232
-0.351402 0.0617931
-0.332657 0.0498876
-0.369612 0.0464484
-0.369255 0.0427255
-0.402267 0.037822
-0.269135 0.0729014
-0.332565 0.0458653
-0.320448 0.0449688
-0.374812 0.0475947
-0.437846 0.0424178
-0.458109 0.0446963
-0.415886 0.042658
-0.406943 0.0533677
-0.386909 0.0414337
-0.404532 0.0436926
-0.397473 0.0577609
-0.40204 0.0440182
-0.391378 0.0465679
-0.474585 0.0567271
-0.32453 0.0859147
-0.291963 0.0778659
-0.382537 0.0433826
-0.370397 0.0454252
-0.443534 0.0446663
-0.452469 0.0410006
-0.436781 0.0377082
-0.420566 0.049886
-0.385663 0.0439591
-0.424436 0.0435096
-0.394643 0.0405045
-0.428995 0.0532865
-0.466734 0.0402273
-0.401508 0.0510144
-0.379652 0.0459436
-0.425852 0.055891
-0.419787 0.057617
-0.444793 0.0536739
-0.478375 0.0387488
-0.454176 0.0470162
-0.361349 0.0419748
-0.269133 0.0515296
-0.368448 0.0457134
-0.367265 0.0552655
-0.406106 0.0487126
-0.320411 0.0585482
-0.371562 0.0525955
-0.406035 0.0416032
-0.423692 0.0388542
-0.41883 0.0344637
-0.416903 0.0419015
-0.368721 0.0491404
-0.445045 0.0429672
-0.394827 0.0497607
-0.399082 0.0412273
-0.418246 0.0470179
-0.465597 0.0554909
-0.540516 0.0630437
-0.452048 0.046501
-0.474236 0.0469126
-0.432071 0.0438106
-0.490556 0.0433488
-0.49954 0.0481141
-0.489993 0.0452432
-0.452551 0.0448292
-0.399144 0.0479069
-0.426676 0.0473785
-0.450564 0.061154
-0.423597 0.0559999
-0.436445 0.053222
-0.473176 0.0555339
-0.471575 0.0498783
-0.420686 0.0498453
-0.433466 0.0384939
-0.471432 0.0435983
-0.428528 0.055108
-0.45184 0.0545719
-0.50037 0.0445887
-0.502468 0.0479214
-0.451137 0.0389704
-0.391924 0.0467777
-0.363492 0.0588632
-0.389846 0.0492899
-0.381124 0.0468602
-0.383659 0.0433231
-0.415558 0.0388466
-0.376703 0.0365117
-0.407384 0.0434395
-0.327926 0.0429238
-0.429941 0.0609219
-0.368638 0.0510564
-0.347567 0.0529588
-0.391495 0.0554062
-0.401472 0.0562716
-0.418102 0.0386325
-0.385423 0.047989
-0.398447 0.0571673
-0.320427 0.0449578
-0.379206 0.0541894
-0.438993 0.0555546
-0.436124 0.0483644
-0.485218 0.0436878
-0.456951 0.0362585
-0.437082 0.0489369
-0.450172 0.0465344
-0.507241 0.0451427
-0.491113 0.0390928
-0.454613 0.0478055
-0.450248 0.0451449
-0.44766 0.0496528
-0.473354 0.0481024
-0.456086 0.0442206
-0.449658 0.0511812
-0.411893 0.0418475
-0.419485 0.0363142
-0.45718 0.0407208
-0.451392 0.039409
-0.39015 0.0596269
-0.431472 0.0722775
-0.442868 0.0464297
-0.413933 0.0578826
-0.376175 0.0661353
-0.351996 0.050835
-0.379874 0.043394
-0.383543 0.0539904
-0.393448 0.0442205
-0.412078 0.0528138
-0.403063 0.0446484
-0.439354 0.0406536
-0.408644 0.0410381
-0.417596 0.0407676
-0.428867 0.0494381
-0.426075 0.0446127
-0.406114 0.0448208
-0.45498 0.0523346
-0.420215 0.0455833
-0.430903 0.051545
-0.401437 0.0416692
-0.361735 0.053539
-0.321972 0.0734493
-0.392048 0.0575677
-0.459251 0.0429485
-0.448537 0.0504263
-0.441487 0.0459681
-0.441977 0.0421685
-0.426066 0.0410456
-0.390968 0.0499597
-0.358403 0.0540219
-0.357425 0.0409078
-0.400681 0.0470796
-0.34592 0.0536491
-0.298886 0.0591254
-0.360882 0.04557
-0.398629 0.0593887
-0.377156 0.0573871
-0.361311 0.0510694
-0.402231 0.0492202
-0.368553 0.0449819
-0.375397 0.053144
-0.435353 0.0412753
-0.361842 0.0376342
-0.39508 0.0448062
-0.376 0.0638912
-0.377874 0.0684753
-0.413537 0.0508494
-0.441036 0.0390719
-0.475987 0.0620419
-0.457233 0.0540787
-0.405641 0.0524513
-0.375289 0.0442164
-0.466219 0.0419631
-0.422137 0.0485817
-0.415277 0.0540961
-0.395104 0.0447653
-0.365611 0.045151
-0.371618 0.0386008
-0.390576 0.0394204
-0.396231 0.0425965
-0.369579 0.0491644
-0.392295 0.0413169
-0.402682 0.0418458
-0.445674 0.0400566
-0.384149 0.043508
-0.315087 0.0424058
-0.354418 0.0504221
-0.360514 0.0504074
-0.389058 0.0469633
-0.399045 0.0430995
-0.405433 0.0480268
-0.408512 0.0409197
-0.403859 0.0445256
-0.345788 0.0567349
-0.340725 0.0455972
-0.383514 0.0388886
-0.438128 0.051225
-0.43828 0.0519867
-0.49702 0.0502107
-0.468945 0.0452862
-0.451422 0.0581872
-0.465654 0.0554639
-0.452998 0.0501486
-0.423339 0.0697641
-0.444811 0.0394924
-0.399755 0.0509287
-0.487042 0.0463234
-0.443187 0.047809
-0.445292 0.0486672
-0.383704 0.0548166
-0.406846 0.0476503
-0.386514 0.0547395
-0.317479 0.0551863
-0.40711 0.0481134
-0.408325 0.0404614
-0.421605 0.0569749
-0.40207 0.0574518
-0.39307 0.0407506
-0.36403 0.049895
-0.363258 0.0461545
-0.366242 0.0553447
-0.416322 0.0539154
-0.392061 0.0602293
-0.421641 0.0461677
-0.401423 0.0587916
-0.418512 0.0475398
-0.434141 0.0593361
-0.344756 0.0513578
-0.338047 0.0617629
-0.417249 0.0480055
-0.3208 0.0496275
-0.319635 0.0478867
-0.344236 0.0434175
-0.316396 0.0510898
-0.367937 0.0470831
-0.381026 0.0378042
-0.46886 0.039552
-0.456712 0.0452792
-0.454362 0.0447723
-0.391417 0.0530203
-0.380807 0.0524175
-0.362357 0.0616627
-0.417883 0.0461907
-0.457894 0.0503897
-0.364572 0.0464344
-0.372072 0.0442792
-0.372281 0.0545496
-0.33519 0.0826805
-0.370133 0.0704722
-0.470056 0.0478067
-0.438814 0.053971
-0.386454 0.0576875
-0.312873 0.0804964
-0.314209 0.0532668
-0.41385 0.0449325
-0.394135 0.0529634
-0.417989 0.0372236
-0.421223 0.0583656
-0.451565 0.0462392
-0.471197 0.0468825
-0.459786 0.0431514
-0.40257 0.0588412
-0.403705 0.0626471
-0.422935 0.0447519
-0.478773 0.0435935
-0.496581 0.0520262
-0.409535 0.0656396
-0.396467 0.0498959
-0.370433 0.0527862
-0.374994 0.0521545
-0.411578 0.0606201
-0.415099 0.05756
-0.409426 0.0538756
-0.376668 0.0415578
-0.413796 0.0469378
-0.43451 0.0491466
-0.437324 0.0407913
-0.408759 0.042599
-0.39954 0.0427658
-0.382621 0.0603655
-0.475606 0.053978
-0.433495 0.0486129
-0.435988 0.0476748
-0.382687 0.0507203
-0.41704 0.0459758
-0.366692 0.0496381
-0.385184 0.040527
-0.381813 0.0406975
-0.426498 0.0355308
-0.391445 0.0412792
-0.399058 0.0525896
-0.387989 0.0524244
-0.326657 0.0624935
-0.416614 0.0522232
-0.51225 0.0342351
-0.472427 0.054862
-0.433951 0.0449467
-0.339598 0.0453409
-0.363558 0.0409917
-0.44911 0.0343793
-0.400926 0.0416407
-0.412527 0.0412662
-0.343683 0.0472683
-0.360902 0.0375279
-0.350837 0.0497723
-0.31267 0.0630815
-0.351937 0.0470186
-0.367022 0.0439858
-0.434698 0.037291
