-7.6443 7.08288
-7.6847 6.8651
-7.73834 6.54346
-7.6687 6.93499
-7.71766 6.65886
-7.72942 6.59269
-7.70838 6.72526
-7.75729 6.45276
-7.65146 7.00283
-7.71988 6.61863
-7.73651 6.52057
-7.59967 7.27614
-7.54747 7.58228
-7.54301 7.57683
-7.54198 7.61001
-7.60395 7.25911
-7.48699 7.85459
-7.52687 7.64905
-7.5344 7.63472
-7.6792 6.82915
-7.64031 7.04193
-7.63164 7.0714
-7.58504 7.38328
-7.56267 7.51644
-7.61613 7.21234
-7.61836 7.19148
-7.67008 6.89336
-7.75238 6.45319
-7.7063 6.69863
-7.74454 6.50826
-7.60132 7.32877
-7.60014 7.34013
-7.55638 7.59256
-7.5801 7.42959
-7.58898 7.40405
-7.47305 8.0766
-7.58455 7.43002
-7.62282 7.18083
-7.6227 7.1775
-7.67459 6.94258
-7.6662 6.99192
-7.61996 7.23477
-7.52959 7.67199
-7.48177 7.93985
-7.58124 7.39752
-7.57439 7.40661
-7.5627 7.49808
-7.49665 7.83108
-7.46577 8.01806
-7.50279 7.84087
-7.46126 8.08131
-7.37977 8.54232
-7.32554 8.83252
-7.36112 8.66672
-7.34975 8.69589
-7.3306 8.80362
-7.45461 8.11901
-7.57284 7.46521
-7.54572 7.63516
-7.50298 7.85803
-7.44089 8.18752
-7.49162 7.89444
-7.5466 7.54255
-7.49897 7.81931
-7.50758 7.76987
-7.53758 7.63785
-7.46067 8.04414
-7.47357 7.97232
-7.44156 8.18819
-7.47886 7.99707
-7.4863 7.92101
-7.45105 8.10553
-7.44029 8.19031
-7.35059 8.66122
-7.38443 8.47616
-7.31658 8.85715
-7.4061 8.38442
-7.50463 7.83935
-7.46462 8.02884
-7.46888 7.9949
-7.45916 8.02852
-7.39769 8.40942
-7.51837 7.74833
-7.4866 7.92848
-7.47478 7.98454
-7.46975 8.02371
-7.47523 7.97637
-7.4384 8.16395
-7.48636 7.91645
-7.52149 7.73836
-7.51058 7.80231
-7.54143 7.61148
-7.59404 7.31559
-7.55721 7.55173
-7.5985 7.32503
-7.51897 7.74257
-7.50269 7.85974
-7.50126 7.88146
-7.48227 7.99109
-7.47616 8.03433
-7.50304 7.84309
-7.45574 8.08658
-7.4128 8.34075
-7.41401 8.33978
-7.39088 8.48431
-7.39308 8.46192
-7.44239 8.16947
-7.4975 7.87033
-7.4926 7.89668
-7.56172 7.51312
-7.60454 7.24681
-7.66124 6.95346
-7.67957 6.82794
-7.63139 7.11645
-7.63448 7.10939
-7.5853 7.39201
-7.57766 7.4487
-7.60995 7.29718
-7.7239 6.63731
-7.70704 6.72341
-7.73881 6.54927
-7.74941 6.46479
-7.73125 6.5581
-7.69782 6.7257
-7.71904 6.598
-7.75261 6.42349
-7.78696 6.25906
-7.69091 6.79446
-7.58678 7.36147
-7.61508 7.2278
-7.6197 7.20286
-7.55612 7.55591
-7.59568 7.33333
-7.59236 7.3476
-7.55672 7.53432
-7.60369 7.30486
-7.57999 7.44683
-7.65076 7.04724
-7.62636 7.17489
-7.61308 7.26807
-7.60008 7.33221
-7.54398 7.657
-7.54377 7.66502
-7.5439 7.65427
-7.58934 7.42214
-7.53744 7.69383
-7.51182 7.80016
-7.58895 7.37255
-7.59963 7.32695
-7.63427 7.14456
-7.62713 7.12873
-7.59098 7.31399
-7.58431 7.3578
-7.55476 7.53359
-7.54227 7.61734
-7.49745 7.86707
-7.46366 8.07161
-7.56708 7.46975
-7.53868 7.59459
-7.51151 7.76591
-7.5516 7.54363
-7.50013 7.80904
-7.58115 7.38013
-7.60197 7.25533
-7.53863 7.59077
-7.54754 7.53217
-7.43013 8.18963
-7.52591 7.67321
-7.56878 7.48355
-7.64016 7.06551
-7.62844 7.1411
-7.68489 6.82618
-7.67925 6.84561
-7.66571 6.92295
-7.63254 7.09289
-7.61548 7.19603
-7.64378 7.04109
-7.68324 6.84604
-7.66066 6.91505
-7.71925 6.6062
-7.71195 6.68943
-7.77726 6.31846
-7.69974 6.74122
-7.68551 6.80533
-7.63648 7.09728
-7.67416 6.90109
-7.65916 6.96216
-7.63457 7.1132
-7.6386 7.08535
-7.62696 7.15331
-7.65734 6.9926
-7.65381 6.9912
-7.7388 6.51679
-7.60443 7.27047
-7.65253 6.9763
-7.62586 7.08772
-7.51674 7.71394
-7.53134 7.64044
-7.56756 7.42961
-7.58863 7.34642
-7.60976 7.23697
-7.55991 7.53042
-7.51049 7.74681
-7.59011 7.29603
-7.6134 7.2146
-7.59441 7.33939
-7.57709 7.44331
-7.49138 7.91608
-7.50478 7.83268
-7.55803 7.56327
-7.51564 7.81814
-7.56719 7.56324
-7.5505 7.66315
-7.58963 7.438
-7.67097 6.95314
-7.70689 6.7217
-7.62293 7.19432
-7.61533 7.24912
-7.69673 6.78791
-7.64076 7.07015
-7.6367 7.09375
-7.62397 7.12591
-7.61627 7.21482
-7.58866 7.35518
-7.62694 7.18989
-7.63093 7.16423
-7.65967 6.99107
-7.69566 6.80183
-7.71988 6.65535
-7.5995 7.33149
-7.61277 7.23314
-7.64885 6.99565
-7.64359 7.04291
-7.61123 7.20204
-7.57502 7.41066
-7.57174 7.42945
-7.56695 7.47985
-7.55285 7.53147
-7.5535 7.54981
-7.52967 7.66506
-7.52184 7.71695
-7.56474 7.45943
-7.51912 7.71221
-7.47597 7.9508
-7.53483 7.61482
-7.5561 7.49928
-7.56473 7.45892
-7.59709 7.2954
-7.48185 7.88275
-7.49022 7.86455
-7.42143 8.29378
-7.37552 8.53327
-7.33931 8.68958
-7.41779 8.26213
-7.49214 7.8726
-7.51048 7.79109
-7.52256 7.73539
-7.55473 7.53959
-7.57634 7.42263
-7.62887 7.11576
-7.65759 6.96916
-7.65854 6.96307
-7.70826 6.68837
-7.65643 6.98542
-7.6011 7.2836
-7.55135 7.53609
-7.57515 7.39442
-7.5772 7.35473
-7.59913 7.27601
-7.60278 7.23262
-7.61579 7.18384
-7.59521 7.30595
-7.58144 7.4191
-7.603 7.29542
-7.57774 7.4722
-7.72387 6.63101
-7.69308 6.80199
-7.53467 7.67197
-7.49264 7.90328
-7.48999 7.8661
-7.51524 7.7593
-7.56918 7.46926
-7.54705 7.58634
-7.61596 7.16273
-7.62218 7.11979
-7.63988 7.02414
-7.62393 7.12377
-7.63477 7.07986
-7.70032 6.69815
-7.69204 6.76668
-7.71654 6.61513
-7.7793 6.27316
-7.76971 6.36095
-7.7571 6.4337
-7.72111 6.65815
-7.72754 6.60607
-7.67432 6.90142
-7.64001 7.08727
-7.58424 7.40261
-7.50405 7.8488
-7.4322 8.21573
-7.51902 7.74254
-7.53717 7.61137
-7.58137 7.37885
-7.59165 7.33401
-7.62426 7.16566
-7.58954 7.33657
-7.59919 7.28539
-7.62611 7.13993
-7.65973 6.98273
-7.56198 7.49699
-7.53043 7.66867
-7.56468 7.46577
-7.57915 7.38517
-7.60309 7.24021
-7.6239 7.12991
-7.67654 6.86509
-7.63399 7.09316
-7.67972 6.85817
-7.62773 7.14707
-7.61362 7.19276
-7.62224 7.18131
-7.53078 7.72012
-7.51191 7.81767
-7.55383 7.60193
-7.6062 7.31554
-7.66266 6.98623
-7.59963 7.31405
-7.57361 7.45636
-7.54242 7.60379
-7.51574 7.77857
-7.47878 7.95703
-7.40735 8.37809
-7.34772 8.75441
-7.36256 8.66124
-7.32585 8.87509
-7.32611 8.82444
-7.40305 8.43232
-7.48375 8.00496
-7.41906 8.38218
-7.4562 8.16831
-7.53209 7.71962
-7.5742 7.42253
-7.58831 7.34205
-7.62781 7.11682
-7.51182 7.76331
-7.62114 7.18508
-7.57097 7.46844
-7.57895 7.43335
-7.58322 7.39672
-7.60369 7.29583
-7.63182 7.11195
-7.46352 8.03173
-7.48236 7.94318
-7.53286 7.67764
-7.59993 7.32338
-7.67263 6.88153
-7.61831 7.1908
-7.69705 6.77668
-7.66226 6.9742
-7.67748 6.8897
-7.74679 6.49876
-7.72464 6.66135
-7.6946 6.85415
-7.71544 6.71073
-7.71184 6.70431
-7.66959 6.95487
-7.69104 6.8162
-7.67205 6.89894
-7.68817 6.82038
-7.70819 6.71508
-7.66116 6.98956
-7.63305 7.13503
-7.68562 6.82803
-7.63147 7.13463
-7.63938 7.09489
-7.57588 7.4392
-7.50002 7.87103
-7.4989 7.86345
-7.51352 7.75041
-7.49457 7.87031
-7.5143 7.76492
-7.45536 8.07634
-7.37887 8.50238
-7.41588 8.27557
-7.43576 8.20816
-7.41351 8.37496
-7.49347 7.91383
-7.46539 8.08495
-7.51936 7.77106
-7.43399 8.28581
